 atomic_number   6.0000000000000000     
 eigenvalues_eV  -270.63539669089698       -13.625277688113766       -5.4197657196475992     
 unl(r)=Rnl(r)*r for spin=up in 1/sqrt(au)
     0.00141483                -4231.22225376     0.03829224     0.00872394     0.00001266
     0.00141668                -4225.70039023     0.03834198     0.00873527     0.00001269
     0.00141852                -4220.18571653     0.03839177     0.00874661     0.00001272
     0.00142037                -4214.67822329     0.03844163     0.00875797     0.00001275
     0.00142222                -4209.17790115     0.03849156     0.00876935     0.00001279
     0.00142408                -4203.68474080     0.03854154     0.00878073     0.00001282
     0.00142594                -4198.19873289     0.03859160     0.00879214     0.00001285
     0.00142779                -4192.71986812     0.03864171     0.00880355     0.00001289
     0.00142966                -4187.24813718     0.03869189     0.00881499     0.00001292
     0.00143152                -4181.78353079     0.03874214     0.00882643     0.00001296
     0.00143339                -4176.32603967     0.03879245     0.00883790     0.00001299
     0.00143526                -4170.87565455     0.03884282     0.00884937     0.00001302
     0.00143713                -4165.43236618     0.03889326     0.00886086     0.00001306
     0.00143900                -4159.99616532     0.03894376     0.00887237     0.00001309
     0.00144088                -4154.56704275     0.03899433     0.00888389     0.00001312
     0.00144275                -4149.14498924     0.03904496     0.00889542     0.00001316
     0.00144464                -4143.72999559     0.03909566     0.00890697     0.00001319
     0.00144652                -4138.32205261     0.03914642     0.00891854     0.00001323
     0.00144841                -4132.92115112     0.03919725     0.00893012     0.00001326
     0.00145029                -4127.52728194     0.03924814     0.00894171     0.00001330
     0.00145218                -4122.14043593     0.03929910     0.00895332     0.00001333
     0.00145408                -4116.76060394     0.03935012     0.00896495     0.00001337
     0.00145597                -4111.38777683     0.03940121     0.00897658     0.00001340
     0.00145787                -4106.02194548     0.03945236     0.00898824     0.00001344
     0.00145977                -4100.66310079     0.03950358     0.00899991     0.00001347
     0.00146168                -4095.31123365     0.03955486     0.00901159     0.00001351
     0.00146358                -4089.96633499     0.03960621     0.00902329     0.00001354
     0.00146549                -4084.62839572     0.03965763     0.00903500     0.00001358
     0.00146740                -4079.29740679     0.03970911     0.00904673     0.00001361
     0.00146931                -4073.97335915     0.03976066     0.00905848     0.00001365
     0.00147123                -4068.65624375     0.03981227     0.00907024     0.00001368
     0.00147315                -4063.34605158     0.03986395     0.00908201     0.00001372
     0.00147507                -4058.04277361     0.03991570     0.00909380     0.00001375
     0.00147699                -4052.74640084     0.03996751     0.00910560     0.00001379
     0.00147892                -4047.45692429     0.04001939     0.00911742     0.00001383
     0.00148085                -4042.17433497     0.04007134     0.00912926     0.00001386
     0.00148278                -4036.89862391     0.04012335     0.00914111     0.00001390
     0.00148471                -4031.62978217     0.04017543     0.00915297     0.00001393
     0.00148664                -4026.36780079     0.04022757     0.00916485     0.00001397
     0.00148858                -4021.11267084     0.04027978     0.00917674     0.00001401
     0.00149052                -4015.86438340     0.04033206     0.00918865     0.00001404
     0.00149247                -4010.62292956     0.04038441     0.00920058     0.00001408
     0.00149441                -4005.38830042     0.04043682     0.00921252     0.00001412
     0.00149636                -4000.16048710     0.04048930     0.00922448     0.00001415
